model,experiment,subject,accuracy,precision,recall,f1
svm,wrist_statistical,S10,0.9382716049382716,1.0,0.8076923076923077,0.8936170212765957
svm,wrist_statistical,S11,0.975609756097561,0.9259259259259259,1.0,0.9615384615384616
svm,wrist_statistical,S13,0.9135802469135802,0.8695652173913043,0.8333333333333334,0.851063829787234
svm,wrist_statistical,S14,0.7974683544303798,0.7222222222222222,0.5416666666666666,0.6190476190476191
svm,wrist_statistical,S15,0.825,0.8235294117647058,0.56,0.6666666666666666
svm,wrist_statistical,S16,0.8354430379746836,0.6666666666666666,0.9166666666666666,0.7719298245614035
svm,wrist_statistical,S17,0.8395061728395061,0.8095238095238095,0.6538461538461539,0.723404255319149
svm,chest_all,S2,0.7012987012987013,0.5,0.21739130434782608,0.30303030303030304
svm,chest_all,S3,0.7468354430379747,1.0,0.16666666666666666,0.2857142857142857
svm,chest_all,S4,0.948051948051948,1.0,0.8260869565217391,0.9047619047619048
svm,chest_all,S5,0.9487179487179487,0.88,0.9565217391304348,0.9166666666666666
svm,chest_all,S6,0.9873417721518988,1.0,0.9583333333333334,0.9787234042553191
svm,chest_all,S7,0.9743589743589743,0.92,1.0,0.9583333333333334
svm,chest_all,S8,0.9,1.0,0.68,0.8095238095238095
svm,chest_all,S9,0.8974358974358975,0.8947368421052632,0.7391304347826086,0.8095238095238095
svm,chest_all,S10,0.9629629629629629,1.0,0.8846153846153846,0.9387755102040817
svm,chest_all,S11,0.9634146341463414,0.8928571428571429,1.0,0.9433962264150944
svm,chest_all,S13,0.9506172839506173,0.8571428571428571,1.0,0.9230769230769231
svm,chest_all,S14,0.9113924050632911,0.7741935483870968,1.0,0.8727272727272727
svm,chest_all,S15,0.825,1.0,0.44,0.6111111111111112
svm,chest_all,S16,1.0,1.0,1.0,1.0
svm,chest_all,S17,1.0,1.0,1.0,1.0
svm,wrist_all,S2,0.8961038961038961,0.7586206896551724,0.9565217391304348,0.8461538461538461
svm,wrist_all,S3,0.8987341772151899,0.8636363636363636,0.7916666666666666,0.8260869565217391
svm,wrist_all,S4,1.0,1.0,1.0,1.0
svm,wrist_all,S5,0.8205128205128205,0.6956521739130435,0.6956521739130435,0.6956521739130435
svm,wrist_all,S6,0.8607594936708861,1.0,0.5416666666666666,0.7027027027027027
svm,wrist_all,S7,0.6282051282051282,0.4423076923076923,1.0,0.6133333333333333
svm,wrist_all,S8,0.925,1.0,0.76,0.8636363636363636
svm,wrist_all,S9,0.782051282051282,0.875,0.30434782608695654,0.45161290322580644
svm,wrist_all,S10,0.9876543209876543,1.0,0.9615384615384616,0.9803921568627451
svm,wrist_all,S11,0.9878048780487805,0.9615384615384616,1.0,0.9803921568627451
svm,wrist_all,S13,0.8888888888888888,0.7419354838709677,0.9583333333333334,0.8363636363636363
svm,wrist_all,S14,0.8354430379746836,0.7391304347826086,0.7083333333333334,0.723404255319149
svm,wrist_all,S15,0.9125,1.0,0.72,0.8372093023255814
